STATION_FILE_FOLDER,STATION,POR_YEAR_FOLDER,FILE_NAME_BASE,FILE_NAME_ALIAS,PLOT_FILE_NAME,TABLE_FILE_NAME,REPORT_FILE_NAME
B95503/1995/STAGE_15-MINUTE,B95503,1995,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/1996/STAGE_15-MINUTE,B95503,1996,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/1997/STAGE_15-MINUTE,B95503,1997,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/1998/STAGE_15-MINUTE,B95503,1998,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/1999/STAGE_15-MINUTE,B95503,1999,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2000/STAGE_15-MINUTE,B95503,2000,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2001/STAGE_15-MINUTE,B95503,2001,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2002/STAGE_15-MINUTE,B95503,2002,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2003/STAGE_15-MINUTE,B95503,2003,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2004/STAGE_15-MINUTE,B95503,2004,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2005/STAGE_15-MINUTE,B95503,2005,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2006/STAGE_15-MINUTE,B95503,2006,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2007/STAGE_15-MINUTE,B95503,2007,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2008/STAGE_15-MINUTE,B95503,2008,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2009/STAGE_15-MINUTE,B95503,2009,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2010/STAGE_15-MINUTE,B95503,2010,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2011/STAGE_15-MINUTE,B95503,2011,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2012/STAGE_15-MINUTE,B95503,2012,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2013/STAGE_15-MINUTE,B95503,2013,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2014/STAGE_15-MINUTE,B95503,2014,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2015/STAGE_15-MINUTE,B95503,2015,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2016/STAGE_15-MINUTE,B95503,2016,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2017/STAGE_15-MINUTE,B95503,2017,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2018/STAGE_15-MINUTE,B95503,2018,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2019/STAGE_15-MINUTE,B95503,2019,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95503/2020/STAGE_15-MINUTE,B95503,2020,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/1999/STAGE_15-MINUTE,B95530,1999,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2000/STAGE_15-MINUTE,B95530,2000,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2001/STAGE_15-MINUTE,B95530,2001,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2002/STAGE_15-MINUTE,B95530,2002,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2003/STAGE_15-MINUTE,B95530,2003,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2004/STAGE_15-MINUTE,B95530,2004,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2005/STAGE_15-MINUTE,B95530,2005,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2006/STAGE_15-MINUTE,B95530,2006,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2007/STAGE_15-MINUTE,B95530,2007,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2008/STAGE_15-MINUTE,B95530,2008,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2009/STAGE_15-MINUTE,B95530,2009,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2010/STAGE_15-MINUTE,B95530,2010,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2011/STAGE_15-MINUTE,B95530,2011,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2012/STAGE_15-MINUTE,B95530,2012,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2013/STAGE_15-MINUTE,B95530,2013,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2014/STAGE_15-MINUTE,B95530,2014,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2015/STAGE_15-MINUTE,B95530,2015,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2016/STAGE_15-MINUTE,B95530,2016,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2017/STAGE_15-MINUTE,B95530,2017,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2018/STAGE_15-MINUTE,B95530,2018,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2019/STAGE_15-MINUTE,B95530,2019,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95530/2020/STAGE_15-MINUTE,B95530,2020,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1983/STAGE_15-MINUTE,B95540,1983,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1984/STAGE_15-MINUTE,B95540,1984,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1985/STAGE_15-MINUTE,B95540,1985,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1986/STAGE_15-MINUTE,B95540,1986,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1987/STAGE_15-MINUTE,B95540,1987,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1988/STAGE_15-MINUTE,B95540,1988,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1989/STAGE_15-MINUTE,B95540,1989,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1990/STAGE_15-MINUTE,B95540,1990,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1991/STAGE_15-MINUTE,B95540,1991,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1992/STAGE_15-MINUTE,B95540,1992,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1993/STAGE_15-MINUTE,B95540,1993,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1994/STAGE_15-MINUTE,B95540,1994,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1995/STAGE_15-MINUTE,B95540,1995,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1996/STAGE_15-MINUTE,B95540,1996,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1997/STAGE_15-MINUTE,B95540,1997,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1998/STAGE_15-MINUTE,B95540,1998,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/1999/STAGE_15-MINUTE,B95540,1999,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2000/STAGE_15-MINUTE,B95540,2000,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2001/STAGE_15-MINUTE,B95540,2001,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2002/STAGE_15-MINUTE,B95540,2002,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2003/STAGE_15-MINUTE,B95540,2003,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2004/STAGE_15-MINUTE,B95540,2004,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2005/STAGE_15-MINUTE,B95540,2005,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2006/STAGE_15-MINUTE,B95540,2006,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2007/STAGE_15-MINUTE,B95540,2007,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2008/STAGE_15-MINUTE,B95540,2008,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2009/STAGE_15-MINUTE,B95540,2009,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2010/STAGE_15-MINUTE,B95540,2010,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2011/STAGE_15-MINUTE,B95540,2011,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2012/STAGE_15-MINUTE,B95540,2012,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2013/STAGE_15-MINUTE,B95540,2013,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2014/STAGE_15-MINUTE,B95540,2014,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2015/STAGE_15-MINUTE,B95540,2015,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2016/STAGE_15-MINUTE,B95540,2016,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2017/STAGE_15-MINUTE,B95540,2017,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2018/STAGE_15-MINUTE,B95540,2018,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2019/STAGE_15-MINUTE,B95540,2019,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95540/2020/STAGE_15-MINUTE,B95540,2020,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1983/STAGE_15-MINUTE,B95580,1983,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1984/STAGE_15-MINUTE,B95580,1984,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1985/STAGE_15-MINUTE,B95580,1985,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1986/STAGE_15-MINUTE,B95580,1986,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1987/STAGE_15-MINUTE,B95580,1987,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1988/STAGE_15-MINUTE,B95580,1988,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1989/STAGE_15-MINUTE,B95580,1989,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1990/STAGE_15-MINUTE,B95580,1990,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1991/STAGE_15-MINUTE,B95580,1991,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1992/STAGE_15-MINUTE,B95580,1992,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1993/STAGE_15-MINUTE,B95580,1993,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1994/STAGE_15-MINUTE,B95580,1994,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1995/STAGE_15-MINUTE,B95580,1995,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1996/STAGE_15-MINUTE,B95580,1996,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1997/STAGE_15-MINUTE,B95580,1997,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1998/STAGE_15-MINUTE,B95580,1998,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/1999/STAGE_15-MINUTE,B95580,1999,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2000/STAGE_15-MINUTE,B95580,2000,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2001/STAGE_15-MINUTE,B95580,2001,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2002/STAGE_15-MINUTE,B95580,2002,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2003/STAGE_15-MINUTE,B95580,2003,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2004/STAGE_15-MINUTE,B95580,2004,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2005/STAGE_15-MINUTE,B95580,2005,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2006/STAGE_15-MINUTE,B95580,2006,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2007/STAGE_15-MINUTE,B95580,2007,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2008/STAGE_15-MINUTE,B95580,2008,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2009/STAGE_15-MINUTE,B95580,2009,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2010/STAGE_15-MINUTE,B95580,2010,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2011/STAGE_15-MINUTE,B95580,2011,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2012/STAGE_15-MINUTE,B95580,2012,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2013/STAGE_15-MINUTE,B95580,2013,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2014/STAGE_15-MINUTE,B95580,2014,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2015/STAGE_15-MINUTE,B95580,2015,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2016/STAGE_15-MINUTE,B95580,2016,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2017/STAGE_15-MINUTE,B95580,2017,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2018/STAGE_15-MINUTE,B95580,2018,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2019/STAGE_15-MINUTE,B95580,2019,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95580/2020/STAGE_15-MINUTE,B95580,2020,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1983/STAGE_15-MINUTE,B95620,1983,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1984/STAGE_15-MINUTE,B95620,1984,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1985/STAGE_15-MINUTE,B95620,1985,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1986/STAGE_15-MINUTE,B95620,1986,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1987/STAGE_15-MINUTE,B95620,1987,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1988/STAGE_15-MINUTE,B95620,1988,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1989/STAGE_15-MINUTE,B95620,1989,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1990/STAGE_15-MINUTE,B95620,1990,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1991/STAGE_15-MINUTE,B95620,1991,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1992/STAGE_15-MINUTE,B95620,1992,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1993/STAGE_15-MINUTE,B95620,1993,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1994/STAGE_15-MINUTE,B95620,1994,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1995/STAGE_15-MINUTE,B95620,1995,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1996/STAGE_15-MINUTE,B95620,1996,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1997/STAGE_15-MINUTE,B95620,1997,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1998/STAGE_15-MINUTE,B95620,1998,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/1999/STAGE_15-MINUTE,B95620,1999,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2000/STAGE_15-MINUTE,B95620,2000,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2001/STAGE_15-MINUTE,B95620,2001,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2002/STAGE_15-MINUTE,B95620,2002,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2003/STAGE_15-MINUTE,B95620,2003,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2004/STAGE_15-MINUTE,B95620,2004,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2005/STAGE_15-MINUTE,B95620,2005,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2006/STAGE_15-MINUTE,B95620,2006,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2007/STAGE_15-MINUTE,B95620,2007,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2008/STAGE_15-MINUTE,B95620,2008,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2009/STAGE_15-MINUTE,B95620,2009,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2010/STAGE_15-MINUTE,B95620,2010,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2011/STAGE_15-MINUTE,B95620,2011,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2012/STAGE_15-MINUTE,B95620,2012,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2013/STAGE_15-MINUTE,B95620,2013,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2014/STAGE_15-MINUTE,B95620,2014,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2015/STAGE_15-MINUTE,B95620,2015,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2016/STAGE_15-MINUTE,B95620,2016,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2017/STAGE_15-MINUTE,B95620,2017,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2018/STAGE_15-MINUTE,B95620,2018,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2019/STAGE_15-MINUTE,B95620,2019,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95620/2020/STAGE_15-MINUTE,B95620,2020,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1983/STAGE_15-MINUTE,B95660,1983,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1984/STAGE_15-MINUTE,B95660,1984,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1985/STAGE_15-MINUTE,B95660,1985,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1986/STAGE_15-MINUTE,B95660,1986,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1987/STAGE_15-MINUTE,B95660,1987,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1988/STAGE_15-MINUTE,B95660,1988,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
B95660/1989/STAGE_15-MINUTE,B95660,1989,STAGE_15-MINUTE,Stage 15-Minute Data (ft),,STAGE_15-MINUTE_DATA_DATA.CSV,
